"No.","Time","Source","Destination","Protocol","Length","Info"
"5537","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5376991 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5538","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5378443 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5539","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5379895 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5540","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5381347 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5541","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5382799 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5542","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5384251 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5543","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5385703 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5544","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5387155 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5545","10.693591","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5388607 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5546","10.693591","160.36.131.221","192.168.2.212","TLSv1.2","1506","Encrypted Handshake Message, Ignored Unknown Record"
"5547","10.693672","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5391511 Win=262656 Len=0"
"5548","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5549","10.729616","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5391511 Ack=1172 Win=16768 Len=1452"
"5550","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5551","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5552","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5553","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5554","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5555","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5556","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5557","10.729616","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5558","10.729712","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5547#1] 52046  >  443 [ACK] Seq=1172 Ack=5391511 Win=262656 Len=0 SLE=5392963 SRE=5394415"
"5559","10.729805","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5394415 Win=262656 Len=0"
"5560","10.729856","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5406031 Win=262656 Len=0"
"5561","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5562","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5563","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5564","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5565","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5566","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5567","10.730217","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5414743 Ack=1172 Win=16768 Len=1452"
"5568","10.730217","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5569","10.730217","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5416195 Ack=1172 Win=16768 Len=1452"
"5570","10.730363","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5416195 Win=262656 Len=0 SLE=5417647 SRE=5419099"
"5571","10.730437","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5419099 Win=262656 Len=0"
"5572","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5573","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5574","10.730715","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5422003 Ack=1172 Win=16768 Len=1452"
"5575","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5576","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5577","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5578","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5579","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5580","10.730715","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5581","10.730715","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5430715 Ack=1172 Win=16768 Len=1452"
"5582","10.730842","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5430715 Win=262656 Len=0 SLE=5432167 SRE=5433619"
"5583","10.730879","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5433619 Win=262656 Len=0"
"5584","10.731111","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5585","10.731111","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5433619 Ack=1172 Win=16768 Len=1452"
"5586","10.731111","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5587","10.731132","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5583#1] 52046  >  443 [ACK] Seq=1172 Ack=5433619 Win=262656 Len=0 SLE=5435071 SRE=5436523"
"5588","10.731157","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5436523 Win=262656 Len=0"
"5589","10.731176","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5437975 Win=262656 Len=0"
"5590","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5591","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5592","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5593","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5594","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5595","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5596","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5597","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5598","10.766556","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5448139 Ack=1172 Win=16768 Len=1452"
"5599","10.766556","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5600","10.766712","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5448139 Win=262656 Len=0 SLE=5449591 SRE=5451043"
"5601","10.766769","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5451043 Win=262656 Len=0"
"5602","10.766796","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5452495 Win=262656 Len=0"
"5603","10.767114","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5604","10.767114","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5452495 Ack=1172 Win=16768 Len=1452"
"5605","10.767114","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5606","10.767155","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5602#1] 52046  >  443 [ACK] Seq=1172 Ack=5452495 Win=262656 Len=0 SLE=5453947 SRE=5455399"
"5607","10.767204","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5455399 Win=262656 Len=0"
"5608","10.767285","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5609","10.767285","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5610","10.767285","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5611","10.767355","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5461207 Win=262656 Len=0"
"5612","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5613","10.767966","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5461207 Ack=1172 Win=16768 Len=1452"
"5614","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5615","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5616","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5617","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5618","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5619","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5620","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5621","10.767966","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5622","10.768049","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5611#1] 52046  >  443 [ACK] Seq=1172 Ack=5461207 Win=262656 Len=0 SLE=5462659 SRE=5464111"
"5623","10.768132","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5464111 Win=262656 Len=0"
"5624","10.768173","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5475727 Win=262656 Len=0"
"5625","10.792897","Sagemcom_f8:80:f0","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 0/1/00:26:86:00:00:00  Cost = 90  Port = 0x8006"
"5626","10.803796","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5627","10.803796","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5475727 Ack=1172 Win=16768 Len=1452"
"5628","10.803796","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5629","10.803796","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5630","10.803796","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5481535 Ack=1172 Win=16768 Len=1452"
"5631","10.803796","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5482987 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5632","10.803868","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5624#1] 52046  >  443 [ACK] Seq=1172 Ack=5475727 Win=262656 Len=0 SLE=5477179 SRE=5478631"
"5633","10.803946","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5478631 Win=262656 Len=0"
"5634","10.804003","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5484439 Win=262656 Len=0"
"5635","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5484439 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5636","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5485891 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5637","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5487343 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5638","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5488795 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5639","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5490247 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5640","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5491699 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5641","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5493151 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5642","10.804101","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5494603 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5643","10.804197","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5496055 Win=262656 Len=0"
"5644","10.805165","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5496055 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5645","10.805165","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=5498959 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5646","10.805165","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5497507 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5647","10.805165","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=5501863 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5648","10.805165","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5500411 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5649","10.805165","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5503315 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5650","10.805165","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5504767 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5651","10.805165","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [PSH, ACK] Seq=5506219 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5652","10.805165","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5507671 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5653","10.805165","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5509123 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5654","10.805287","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5497507 Win=262656 Len=0 SLE=5498959 SRE=5500411"
"5655","10.805333","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5500411 Win=262656 Len=0"
"5656","10.805346","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5655#1] 52046  >  443 [ACK] Seq=1172 Ack=5500411 Win=262656 Len=0 SLE=5501863 SRE=5503315"
"5657","10.805368","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5503315 Win=262656 Len=0"
"5658","10.805399","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5510575 Win=262656 Len=0"
"5659","10.840677","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5510575 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5660","10.840677","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5512027 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5661","10.840677","160.36.131.221","192.168.2.212","TLSv1.2","1506","Encrypted Heartbeat, Ignored Unknown Record"
"5662","10.840677","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5663","10.840677","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5664","10.840677","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5665","10.840826","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5517835 Win=262656 Len=0 SLE=5519287 SRE=5520739"
"5666","10.841026","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5517835 Ack=1172 Win=16768 Len=1452"
"5667","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5668","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5669","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5670","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5671","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5672","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5673","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5674","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5675","10.841026","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5676","10.841082","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5520739 Win=262656 Len=0"
"5677","10.841117","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5533807 Win=262656 Len=0"
"5678","10.842059","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5679","10.842059","160.36.131.221","192.168.2.212","TLSv1.2","1506","[TCP Previous segment not captured] , Ignored Unknown Record"
"5680","10.842059","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5535259 Ack=1172 Win=16768 Len=1452"
"5681","10.842059","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5682","10.842059","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5683","10.842059","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5684","10.842059","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5685","10.842148","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5535259 Win=262656 Len=0 SLE=5536711 SRE=5538163"
"5686","10.842183","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5538163 Win=262656 Len=0"
"5687","10.842210","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5543971 Win=262656 Len=0"
"5688","10.842417","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5689","10.842417","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5690","10.842417","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5691","10.842417","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5692","10.842417","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5693","10.842478","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5551231 Win=262656 Len=0"
"5694","10.877891","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5695","10.877891","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=5554135 Ack=1172 Win=16768 Len=1452"
"5696","10.877891","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [PSH, ACK] Seq=5552683 Ack=1172 Win=16768 Len=1452"
"5697","10.877891","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5698","10.877891","160.36.131.221","192.168.2.212","TLSv1.2","1506","Ignored Unknown Record"
"5699","10.877891","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5558491 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5700","10.877891","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5559943 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5701","10.877891","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5561395 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5702","10.877891","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5562847 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5703","10.877891","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5564299 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5704","10.878030","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5552683 Win=262656 Len=0 SLE=5554135 SRE=5555587"
"5705","10.878083","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5555587 Win=262656 Len=0"
"5706","10.878123","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5565751 Win=262656 Len=0"
"5707","10.878420","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5565751 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5708","10.878420","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5567203 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5709","10.878420","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5568655 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5710","10.878420","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5570107 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5711","10.878507","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5571559 Win=262656 Len=0"
"5712","10.878870","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5571559 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5713","10.878870","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5573011 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5714","10.878870","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5574463 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5715","10.878870","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5575915 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5716","10.878977","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5577367 Win=262656 Len=0"
"5717","10.879164","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5577367 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5718","10.879164","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5578819 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5719","10.879164","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5580271 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5720","10.879164","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=5583175 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5721","10.879164","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5581723 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5722","10.879164","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5584627 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5723","10.879164","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5586079 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5724","10.879243","192.168.2.212","160.36.131.221","TCP","66","52046  >  443 [ACK] Seq=1172 Ack=5581723 Win=262656 Len=0 SLE=5583175 SRE=5584627"
"5725","10.879268","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5584627 Win=262656 Len=0"
"5726","10.879284","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5587531 Win=262656 Len=0"
"5727","10.879445","160.36.131.221","192.168.2.212","TCP","1506","[TCP Previous segment not captured] 443  >  52046 [ACK] Seq=5588983 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5728","10.879445","160.36.131.221","192.168.2.212","TCP","1506","[TCP Out-Of-Order] 443  >  52046 [ACK] Seq=5587531 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5729","10.879445","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5590435 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
"5730","10.879467","192.168.2.212","160.36.131.221","TCP","66","[TCP Dup ACK 5726#1] 52046  >  443 [ACK] Seq=1172 Ack=5587531 Win=262656 Len=0 SLE=5588983 SRE=5590435"
"5731","10.879499","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5590435 Win=262656 Len=0"
"5732","10.879518","192.168.2.212","160.36.131.221","TCP","54","52046  >  443 [ACK] Seq=1172 Ack=5591887 Win=262656 Len=0"
"5733","10.917632","160.36.131.221","192.168.2.212","TCP","1506","443  >  52046 [ACK] Seq=5591887 Ack=1172 Win=16768 Len=1452 [TCP segment of a reassembled PDU]"
